"id","prediction"
72683275,22372.0881634675
72683277,29398.305595115
72683289,17469.943890104
72683301,43560.8209755616
72683374,19138.8643537649
72683375,19138.8643537649
72683377,19138.8643537649
72683571,33072.0834620899
72683575,27659.7121307233
72683578,39117.0455309095
72683579,35193.7230885733
72683582,22027.9800079575
72683585,22515.8300284593
72683595,27085.0051895869
72683597,37355.8375298655
72683622,20683.443266428
72683642,46697.1663215732
72683664,29476.3915412844
72683685,27943.7453513889
72683691,21530.8296627486
72683700,20166.7130152543
72683705,27228.7263713315
72683719,19335.0520434265
72683723,35804.9184847132
72683726,26574.5828861909
72683727,19915.4925675689
72683728,19338.8882117237
72683729,35790.816310416
72683730,24503.2273324763
72683734,26146.3022784945
72683736,19335.0520434265
72683737,26148.5992753123
72683739,29442.2013985726
72683753,35909.6041394098
72683754,24051.7138410805
72683759,26165.8554536264
72683760,15155.4568086299
72683768,38988.9902985609
72683769,15155.4568086299
72683771,26165.8554536264
72683773,24051.7138410805
72683775,26216.3361546358
72683777,35352.1515865588
72683779,42965.0062698358
72683781,38235.7362276092
72683782,41895.7707422712
72683785,34299.6459684266
72683789,38822.3600425669
72683792,25696.4200714953
72683793,36736.3868092995
72683795,33948.9347444483
72683799,39461.2825631135
72683801,33841.2343241629
72683802,35202.8114901311
72683806,35566.7454318559
72683808,37679.1712965236
72683811,32735.6707730798
72683812,34918.4989692756
72683813,34918.4989692756
72683839,25996.2600348752
72683871,22027.7661316072
72683887,38564.9346876709
72683893,22183.0673175649
72683895,35447.6589377125
72683899,32564.0083277077
72683900,35967.7536239497
72683903,28768.8304166453
72683904,32522.9848036236
72683905,39426.8665652103
72683910,29995.1300549841
72683939,28119.0038798277
72683958,29412.0109923155
72683959,24076.7255339725
72683960,48271.1110976208
72683962,43235.9250464573
72683964,42145.2409527055
72684005,72583.535906748
72684009,28255.8017337936
72684011,30608.1897394308
72684012,27267.3229344866
72684013,25434.8688345018
72684058,34369.5114780498
72684151,26247.3122622677
72684162,37502.1395496921
72684163,48330.9879134643
72684166,38585.1574445633
72684170,38491.0832426407
72684172,36518.8189676107
72684235,27570.7992730943
72684239,44404.049629888
72684241,26333.074670443
72684242,45830.7423174413
72684290,26538.2776693513
72684301,23558.0217215574
72684308,44891.3760072627
72684357,20514.4970030996
72684363,28283.08921373
72684392,39848.816729277
72684397,27742.1726112807
72684404,43443.7493421957
72684408,37199.2836356105
72684410,8392.25018032366
72684411,40872.0906400044
72684415,37049.9655472292
72684418,39902.6591302233
72684420,19773.9708951233
72684421,34776.5451578757
72684422,43270.9232749822
72684426,27560.337642998
72684427,27444.6806396868
72684431,27903.0196935917
72684434,38264.7269722549
72684435,36955.2607484301
72684436,28048.4531506874
72684437,28805.9682153696
72684438,31892.6321985105
72684441,40745.7494402404
72684446,37430.6212642364
72684449,29178.9740102062
72684451,33174.2263225279
72684452,32254.6950452337
72684455,37641.5392547523
72684460,54684.0092836656
72684463,45733.7473064397
72684467,33409.1312158418
72684468,35381.853523543
72684469,30113.2518372096
72684473,39857.7974051757
72684475,28549.9543624747
72684476,41216.1519152397
72684477,24269.8995707767
72684487,14198.8270712513
72684503,42639.0604765115
72684507,35029.7655073575
72684509,23717.4723935668
72684511,35690.522039637
72684512,39133.7594964247
72684527,24996.1598132159
72684531,25517.5656074931
72684950,25517.5656074931
72684952,42021.0911201156
72684967,17827.3052612845
72684969,25199.3613939925
72684985,26144.9827992109
72684989,41159.1530832821
72684990,41159.1530832821
72685032,29776.1160659968
72685037,32134.8936344648
72685038,35326.8465677729
72686882,21736.9197567022
72687297,25916.2983860964
72687321,21592.4726683446
72687397,26737.1392647272
72687403,15280.4195991286
72687421,6311.68245763033
72687422,22541.1772042461
72687424,13164.2438101149
72687448,21581.626042239
72687449,17940.3855902649
72687452,21950.7570134436
72687453,6787.22311569219
72687458,20165.4893897267
72687461,19263.1879975918
72687465,21881.3198991542
72687476,22298.8633439892
72687482,21507.6634382032
72687483,25807.0282729327
72687487,25282.8647228577
72687488,19504.2420614279
72687490,26963.2397067866
72687494,14106.6878780398
72687510,14642.4705130601
72687514,28445.1956551328
72687515,29292.1580017745
72687527,25848.1935834638
72687530,19665.953016877
72687533,25414.4996238408
72687537,22293.6588367254
72687545,21532.705383407
72687553,34911.7513088804
72687561,21106.9880021752
72687567,21555.1995314804
72687568,6035.06747916174
72687570,32168.3942493997
72687571,26142.4841634748
72687572,31810.8137918034
72687594,31718.114299554
72687595,36025.4501644518
72687598,19909.8736165363
72687617,16472.6739880139
72687625,27245.2010539588
72687626,30221.5261825087
72687632,25288.328406527
72687708,25899.9868469749
72687713,16883.1610520464
72687743,29559.2972841744
72687766,15950.2965471605
72687768,21474.5598487102
72687775,25248.5136673987
72687784,27556.7719094462
72687788,25532.4261294393
72687789,22472.0235541326
72687793,27327.7348993504
72687804,32090.6760533548
72687809,35273.6723509935
72687810,20175.3155178083
72687823,30137.5979233527
72687825,22358.1769590426
72687832,35064.0768086781
72687845,28970.5337792057
72687846,8163.19465476982
72687861,30219.4244361161
72687868,12499.3280688995
72687877,28244.3548992926
72687968,32131.2459147611
72687971,23071.3680674247
72687977,11465.1501340912
72687978,22210.5013395189
72687986,30552.4772207042
72688006,21719.6774678353
72688013,9810.81639044378
72688017,7386.12908541219
72688024,8006.24016920794
72688026,9605.44876031751
72688028,8004.65200734565
72688050,22693.5438639229
72688051,22358.1769590426
72688065,18895.8739956738
72688070,15788.535837962
72688077,14508.3174883368
72688079,6748.49850398576
72688082,10527.9976449805
72688084,21900.9996182938
72688094,22045.4670445405
72688099,22693.7642045742
72688104,12908.8107230715
72688106,22353.7418680129
72688111,16106.9114464376
72688114,16292.139012681
72688118,14258.6763467887
72688140,28475.6399662737
72688145,28325.3080229038
72688148,27371.487303222
72688150,16209.8342389279
72688153,22693.323525411
72688163,22534.7442134585
72688164,24636.4317246708
72688167,26251.5188877054
72688174,21719.6774678353
72688177,24306.9942025613
72688183,22693.7642045742
72688258,18894.2036638505
72688260,16804.6579133476
72688273,23918.7621469962
72688297,25875.3560726928
72688300,31829.872443292
72688302,27812.5265077541
72688304,26260.0853299296
72688309,25481.9821989285
72688311,32793.9039318548
72688327,31771.0816512084
72688366,23413.2196119326
72688372,36377.7307112455
72688373,24387.7627585418
72688387,21477.7345391561
72688389,36877.8168936736
72688395,28867.3253970179
72688396,27036.0130116364
72688397,28121.0901907855
72688399,55492.9068156399
72688401,32223.3870876215
72688402,45209.9209611871
72688405,33832.8715814608
72688409,28090.6183758918
72688412,31613.8665322969
72688426,33705.0119331055
72688433,21390.2137473457
72688434,28609.2604774049
72688436,27621.5423664858
72688443,35182.7841074856
72688445,34602.5997114841
72688446,22123.0207941312
72688447,25144.4147806387
72688453,36383.2220270553
72688456,29288.1705563989
72688459,24370.0928886749
72688460,34195.7207560091
72688461,29415.4270245645
72688464,21744.9023037012
72688465,21254.8230941196
72688466,31496.3581507671
72688468,67794.7320336113
72688472,26286.4329850027
72688476,40955.3255996972
72688477,22804.3521738952
72688478,38947.7932703805
72688481,53759.6082741063
72688485,34100.5686581083
72688488,30533.5675693834
72688489,44400.1939441601
72688493,41115.715936684
72688495,43822.7488396644
72688496,29659.4886871913
72688499,27667.4430395349
72688500,21411.5866907497
72688501,22495.4964844343
72688504,30330.5112887506
72688505,39335.4895975095
72688509,67630.7456125478
72688510,45700.3462641708
72688518,33174.2058851935
72688519,47276.8357558672
72688523,51436.7224643061
72688529,26737.1392647272
72688530,41592.8503260176
72688531,26930.0071878544
72688532,29291.9217574881
72688533,42109.4773334633
72688534,25785.5564583817
72688537,28844.2318714831
72688539,26550.8365416194
72688541,42318.2450559835
72688542,29574.5261516307
72688544,21489.4816687554
72688545,29979.7269468015
72688554,40756.2002627017
72688557,43740.9692165895
72688561,33918.7274329368
72688562,56248.5628660288
72688563,65803.6947659277
72688564,39548.9255002054
72688565,36574.5262187824
72688567,32208.9965125247
72688569,28822.3403265607
72688571,37535.2907553861
72688572,35289.892300773
72688573,39970.3712029534
72688576,37505.185963247
72688577,33034.2669971682
72688580,32094.4074538931
72688581,47239.1874975575
72688582,28765.7900133305
72688583,32724.4711703404
72688587,42420.7189388216
72688589,26741.3072856732
72688592,22287.9762373036
72688596,18054.1849421831
72688597,22702.3293500841
72688599,25509.4237781046
72688600,23647.7145482018
72688603,21194.0257273882
72688608,22027.9800079575
72688613,22591.2794361544
72688614,31889.1821049654
72688616,31889.1821049654
72688617,26737.1392647272
72688621,33627.5065288591
72688624,29690.4789238581
72688626,43269.9938184667
72688628,47676.2460203886
72688631,48583.9199250382
72688632,54056.4693319406
72688637,40158.0751661799
72688641,23344.8976385758
72688648,40945.7396058303
72688649,52319.1207125348
72688652,32282.2601053667
72688654,27955.5823045746
72688655,27980.2630742611
72688656,42552.5555683161
72688657,27633.9458291252
72688658,26059.7740525634
72688661,28037.1959933135
72688663,37521.0368852244
72688669,25761.0673008837
72688674,37688.8238183697
72688678,26736.5970844294
72688682,36245.86887403
72688684,27872.1546704007
72688688,32883.4142043748
72688689,29449.2630506039
72688690,26911.0305548701
72688691,35327.4987389045
72688692,35260.0324228659
72688693,41762.1562973327
72688694,46143.9944567683
72688696,70575.2847743751
72688698,35045.388658385
72688699,42263.2133476205
72688703,44107.8173212035
72688704,39580.8635635094
72688705,52539.1436324797
72688712,32569.0629190565
72688713,34920.6201203197
72688714,45398.7477019151
72688716,32485.1886146327
72688717,35835.6720521645
72688725,28233.4715313834
72688729,37272.1321063086
72688730,47737.8030212388
72688731,44197.59690177
72688734,25149.5295840468
72688736,34495.3806399852
72688739,68614.5396051712
72688741,38444.1065873707
72688748,30438.872072769
72688755,22174.7201456453
72688756,22206.0955422377
72688757,22353.7418680129
72688759,25031.7265957195
72688760,21905.1321974122
72688761,22953.1916161245
72688763,27265.7447368279
72688766,23481.0551854006
72688767,24655.049054313
72688769,22536.2681829578
72688772,30882.3999471225
72688773,35920.9749556178
72688776,29309.1836937586
72688777,33264.4752608517
72688780,36363.299968931
72688781,38134.6136100002
72688783,43971.83494576
72688789,36832.0250193725
72688790,23825.635200646
72688793,41669.8305154923
72688804,27519.6439211361
72688805,63724.2497614489
72688806,61906.0015859336
72688807,45911.4513157936
72688811,20725.9779432189
72688817,24208.1369466142
72688819,32638.4371859281
72688820,31950.4236129882
72688821,34246.6226973803
72688822,37799.8432014719
72688824,34126.4646983132
72688825,40353.5071800987
72688828,35404.3601693781
72688830,32972.9692070811
72688831,32221.9966959606
72688832,48313.1257253105
72688833,28095.4107984474
72688834,27601.9996824278
72688835,32646.1732208885
72688840,46095.9255887781
72688841,44720.7566583293
72688845,29121.0072048437
72688846,31782.0155578872
72688849,40961.8683952435
72688850,52009.0629665708
72688855,29934.8529412845
72688858,35810.4576368862
72688860,35841.4599173501
72688864,29021.6710869118
72688865,26816.689159783
72688869,38790.0339338056
72688870,34066.6923220991
72688874,41387.8111494284
72688875,26842.7062408605
72688876,52901.3978213892
72688877,42919.3392802561
72688879,34339.6781982767
72688890,45052.3085483557
72688891,36445.3429398865
72688892,41020.9493624138
72688894,50041.4414760425
72688895,38188.0944146689
72688898,27026.1635884787
72688899,37385.4685924522
72688902,38546.6507400724
72688903,34064.5805297944
72688905,39799.3282732203
72688906,29516.9285473871
72688910,37819.3648519402
72688912,27833.5789247003
72688915,58733.5799975924
72688931,36510.5946225274
72688932,36863.1877713422
72688933,45141.4431708914
72688934,24881.1982186627
72688935,54288.4278145979
72688936,35734.8618385324
72688937,38499.1919626865
72688938,32132.8666802929
72688940,27807.5941039822
72688941,46203.2372677885
72688944,34978.4793329873
72688947,56529.3001397183
72688949,36592.5608314573
72688955,26879.096178681
72688956,33244.0555446557
72688958,14698.190511375
72688960,44670.4802463939
72688962,45461.6342023651
72688963,25885.2838582321
72688965,40438.6627112289
72688967,33426.7509500711
72688970,27404.428968876
72688972,27538.5070252474
72688973,22063.9538365251
72688975,49024.7267095144
72688976,30008.8153501565
72688977,33878.5676759874
72688978,37327.8998989836
72688979,46351.2103172813
72688980,42947.5880577773
72688984,30992.5596623171
72688985,26282.5596026536
72688986,26277.3460494848
72688990,26605.7625210351
72688993,26161.6840927261
72688994,30617.2696711886
72688998,37192.5957806162
72689000,38712.2897728111
72689001,26641.2209087646
72689005,33059.4090547811
72689008,40481.710314484
72689013,50712.0725549835
72689014,58048.4798587297
72689015,35051.1702568031
72689016,50187.9410559769
72689017,19766.7732999348
72689020,28345.6355995082
72689024,39051.6610114566
72689025,31975.8774085863
72689027,36318.0592221277
72689030,42611.4374461833
72689033,34322.2133936077
72689034,31701.2363650333
72689035,39081.4730704635
72689039,44068.6116317653
72689046,35926.144172524
72689047,42346.141265053
72689052,46881.713752161
72689053,31738.4805358994
72689054,36578.0380547319
72689057,35974.5812031575
72689059,47184.0773700433
72689061,30235.8476957125
72689066,27565.83673597
72689068,30991.8459166304
72689069,36132.2157920399
72689076,26441.2076483569
72689077,52437.7911287632
72689080,22262.5810490537
72689084,41748.0650349578
72689085,41720.6534477472
72689086,36555.865110573
72689087,28337.7379617124
72689091,26284.6193456686
72689092,39234.230309264
72689093,27647.297102911
72689096,34419.9997375175
72689097,29010.8785430426
72689100,34157.3183264646
72689102,22758.4728724172
72689103,19470.8921866596
72689113,64943.1618216864
72689114,34842.6489255387
72689115,26666.427156721
72689117,30567.599368474
72689120,43107.1751150636
72689124,36351.8437700418
72689125,28621.7940184177
72689126,18420.8086101967
72689127,19452.5251601059
72689128,29474.8894214754
72689130,44913.9383733248
72689134,16656.9101888675
72689135,35799.328232872
72689140,34462.6587588175
72689143,30662.8927562115
72689147,46662.1740771609
72689148,51263.0358759602
72689154,32565.3742649504
72689155,27065.9322578821
72689164,26812.1073157427
72689167,25894.1539521687
72689168,31932.4951277027
72689177,15554.1507131775
72689181,32611.4194967801
72689182,24347.5795844112
72689183,22688.8219528638
72689184,38438.7432533003
72689185,37927.5125580805
72689188,23746.2245187241
72689189,23746.2245187241
72689191,34009.2734078552
72689195,34881.9168822936
72689196,42425.7131794493
72689197,27596.6368174008
72689198,25002.4750119781
72689199,38226.4971758406
72689200,39476.9845440802
72689201,45372.955897647
72689204,45395.0400314124
72689205,47640.4004748645
72689207,22497.0144232561
72689210,35469.4889521659
72689211,38122.7273403812
72689212,42743.672018582
72689213,32715.0783955216
72689214,36193.9160017076
72689216,39714.2543309471
72689217,60761.1933102532
72689219,29220.8691982567
72689227,31102.852629728
72689231,44584.7532186868
72689233,51736.7987348131
72689236,20561.2621925159
72689238,40677.3274423967
72689240,36915.7045616307
72689243,35116.3766837337
72689245,26421.8464524319
72689246,44111.7483735561
72689247,47298.933837792
72689248,34833.543036544
72689255,41998.6002571874
72689259,44845.253236948
72689260,37775.3819689072
72689265,26234.8532781126
72689269,36131.1434072803
72689270,31523.2235939073
72689271,32383.1590048948
72689273,40030.7109392199
72689276,58271.9350812545
72689277,27287.6188590097
72689279,32928.6538046645
72689283,31673.3439194942
72689285,28653.8453519828
72689287,35385.4410076291
72689289,34057.2701866846
72689291,35009.3996891137
72689293,25756.4696259422
72689294,35184.9916879155
72689296,24633.0440474624
72689297,24633.0440474624
72689298,33831.7188242659
72689300,32568.616993891
72689303,28976.6343716059
72689305,46882.2845342762
72689306,38953.9482887622
72689307,45820.9078189673
72689308,27311.5974398509
72689309,32672.3539784188
72689311,47959.4041883442
72689313,37868.7278159557
72689322,36615.0966404156
72689323,44795.7982076417
72689325,27189.6822838917
72689326,29495.5649079381
72689327,31616.3431553173
72689328,23371.2644516419
72689329,44197.8150627476
72689332,22580.0044947771
72689333,15614.3636756888
72689336,36378.6408179901
72689338,28214.3604343004
72689339,29911.1193271758
72689340,24907.1148587659
72689342,44017.5742231028
72689343,26314.2562350227
72689345,29640.0227117898
72689346,33491.3307969394
72689347,37415.2716500296
72689352,39007.1964884977
72689353,36136.0320350148
72689354,28034.8387222126
72689355,21537.4554126854
72689357,33731.2559778259
72689359,43055.3904854749
72689360,17514.9607021948
72689363,40328.586529638
72689364,30160.4587823382
72689368,25825.6392174497
72689373,25123.3136048304
72689374,42936.6244156082
72689375,37943.2826803961
72689379,26999.4852879562
72689380,31403.9761389585
72689389,44770.0228113223
72689395,31237.6362081782
72689396,28962.6600184871
72689398,33050.4832594017
72689403,28020.3676615638
72689404,29699.5784867467
72689406,44403.4334866141
72689407,41522.5238463577
72689408,37885.488568314
72689409,27890.0174396859
72689419,26574.1648580823
72689420,23580.9947382222
72689421,31376.5319803538
72689422,36285.9726210279
72689423,36536.8465457273
72689425,33626.7382378971
72689427,53511.6789520914
72689428,31660.14336279
72689430,34891.5254481312
72689433,33029.9565761682
72689434,29644.4299694164
72689442,34738.9837309205
72689447,38888.1427292933
72689449,31402.2449304251
72689453,34228.7075602873
72689458,47587.410409553
72689459,30917.3768259645
72689460,28000.78217754
72689461,45876.1074802347
72689462,35649.312018999
72689463,27060.0792896333
72689465,36264.481305235
72689468,28689.199199265
72689470,22946.934781749
72689472,32375.7494677086
72689474,36320.5406799148
72689475,45576.2372518977
72689476,35257.5183436951
72689477,41919.275476038
72689478,33841.1655256106
72689483,38490.406591093
72689484,29607.7470063841
72689487,31022.0411337477
72689488,38342.2624778304
72689490,26578.2154633626
72689491,40075.5354906634
72689493,31720.2494433172
72689494,38158.3408539997
72689495,37203.0909557416
72689496,37131.5458216823
72689499,40245.6333578126
72689500,32158.546918936
72689503,27857.1887408725
72689508,32116.4119526915
72689514,44029.9881525918
72689517,36041.859337787
72689527,30811.3574829773
72689528,35674.3462997244
72689529,19546.2721720986
72689531,36904.0773218215
72689532,34949.5651258442
72689534,27134.3190693068
72689535,35166.1773183482
72689537,38256.6046021361
72689538,37460.579264048
72689541,31884.3372549331
72689543,33525.0241776059
72689544,32001.3883771493
72689545,43820.9435954057
72689546,31812.0626829486
72689547,28468.419322264
72689548,33957.7715728233
72689549,33914.1945364271
72689551,47804.5248086002
72689552,43823.5675373276
72689553,33436.3760288548
72689554,34184.0313535887
72689556,28036.7959593097
72689559,37516.1017747106
72689560,33690.6666834162
72689565,28232.4394087106
72689567,24348.4550183624
72689569,41502.638328972
72689571,33031.7204280399
72689575,38362.353488517
72689576,32363.0225761087
72689578,27180.9760473686
72689579,38398.9987109092
72689580,22176.2924457001
72689584,30034.0578995304
72689590,36402.9389156967
72689595,20846.5847750634
72689597,44020.8024131821
72689598,35507.0632132011
72689599,34474.3100776726
72689600,36520.0877837459
72689605,33005.2954347759
72689607,38013.3118778165
72689612,27330.2217384906
72689616,34740.8488920748
72689617,32423.1569406712
72689619,35721.2730526183
72689620,28303.7780201764
72689622,38065.3898696884
72689624,39419.7730270443
72689628,35217.4048797385
72689629,27871.2919543881
72689632,26255.132169816
72689634,27539.7913131431
72689644,25867.1318440047
72689646,32090.7979297405
72689648,26347.4980014941
72689649,27065.9322578821
72689650,21390.2137473457
72689651,25489.9217374669
72689655,31622.8305733686
72689658,15373.5462761123
72689662,37658.4608055869
72689664,59069.1060122086
72689667,36639.8436520776
72689668,33972.4760956377
72689669,32336.5184419357
72689672,24135.7009054208
72689674,28696.3245544719
72689675,27053.8733680654
72689681,25489.9217374669
72689687,27939.4151999845
72689688,22027.7661316072
72689691,31968.107779594
72689692,25489.9217374669
72689694,30940.2678131833
72689699,23706.1428269621
72689700,38223.7716660251
72689701,31739.3056739177
72689702,27459.6745115616
72689708,26731.8355386348
72689714,27035.6495190115
72689716,25489.9217374669
72689718,25489.9217374669
72689722,34315.4314543591
72689726,20570.7580541965
72689729,35328.0919262322
72689730,38839.480035833
72689732,35414.0734961974
72689733,32071.5052162548
72689735,15863.7649606308
72689741,28429.3484790215
72689744,21380.276935003
72689746,42089.2378027135
72689747,28174.3051709856
72689748,41506.2636100097
72689753,38516.0585322614
72689758,29771.6695865668
72689762,23694.233091884
72689765,20508.076772388
72689766,31361.1486416855
72689767,39141.7181944034
72689768,36413.725515416
72689769,26225.3193039376
72689771,38376.859637671
72689772,32681.7274432175
72689773,25906.1007829185
72689776,50624.337490776
72689777,36110.7179015096
72689778,34498.8715228603
72689780,31201.4152430532
72689781,36527.440992291
72689782,19671.9911656314
72689783,38120.756083567
72689784,37243.8944626136
72689787,17377.5192633226
72689788,33589.5902617035
72689789,33055.8566416377
72689790,22136.6604642305
72689791,22507.5709555225
72689793,28273.3249937225
72689794,26978.182381601
72689795,26044.556261458
72689797,24084.3873592792
72689799,23081.3958091505
72689800,31401.4386870094
72689801,30447.149324482
72689806,36076.8338580913
72689809,23693.6775477306
72689810,34937.3108152238
72689811,32849.3164999444
72689812,29719.1633292144
72689821,25626.7354046825
72689829,7457.30759189231
72689831,39042.0992785344
72689834,40224.5870782399
72689835,23568.6471977949
72689841,31952.4627291302
72689842,39814.061073139
72689843,29737.6644667887
72689844,41851.3667080339
72689846,31454.0204503965
72689847,28351.9314484983
72689848,23163.9439883942
72689849,28834.0584045754
72689850,32044.481828225
72689854,39903.5753991283
72689855,28647.0846171423
72689856,36798.2363530058
72689857,28277.4735413903
72689858,48309.7156144068
72689859,33882.0066279322
72689860,36754.0239482207
72689861,26259.8168170865
72689862,40146.1070999444
72689863,35986.0823294524
72689865,37158.9915919112
72689866,34099.9990107743
72689867,34795.2367091614
72689870,33252.6244871521
72689877,26330.1747204199
72689878,24906.4569606535
72689880,36440.0452349016
72689881,28560.7039397555
72689882,31192.1662954843
72689884,25657.389938542
72689885,34102.2801039325
72689890,38656.3406974705
72689894,32689.6026868482
72689896,24051.9783608095
72689897,22863.0483595202
72689900,34826.4637027249
72689902,34020.0197595151
72689904,27518.3942458458
72689907,47835.4803552562
72689908,37589.4770053076
72689911,35919.0176648465
72689913,36050.9022849267
72689915,29928.6243101812
72689916,27691.2339639472
72689917,24869.0467073352
72689924,37589.4022763207
72689925,34790.2666199768
72689926,25699.4814947549
72689928,40955.7187419101
72689932,38184.346455008
72689933,47553.5464914025
72689935,42482.3792011121
72689936,31986.9638345583
72689945,56033.1767695836
72689946,31746.3161702457
72689947,35714.6210260365
72689949,27007.2689262569
72689955,22049.776112639
72689956,28658.9722772299
72689957,21020.1816842363
72689960,22307.4960351411
72689966,33267.5785074519
72689967,29529.5809515303
72689972,30226.7966514055
72689973,28023.8704575904
72689976,36762.7880086986
72689980,30845.7369748832
72689982,32499.9787528407
72689983,36218.1858833934
72689984,30788.5076075315
72689987,26679.7037094138
72689988,39294.7532327467
72689990,27061.0476633028
72689993,49278.9762992363
72689995,41161.4790703246
72689996,43560.5591668886
72689998,35467.3617626082
72690001,43551.7901464702
72690004,29837.9043593171
72690006,27276.5990075655
72690011,24163.5707914007
72690013,21776.2565826917
72690014,52466.8410365636
72690015,9112.46796638339
72690016,27401.8416684554
72690018,28085.0598207555
72690021,31115.5145345224
72690023,31365.4059848627
72690024,31923.2399498207
72690025,47280.6942739644
72690028,31712.483381136
72690030,20809.0069386399
72690032,30484.9805823044
72690034,38016.3756972354
72690039,32474.1989262555
72690040,40589.8835931014
72690041,28719.1693810608
72690042,33413.8476221716
72690043,30584.4698012944
72690044,29795.2196324619
72690046,33281.6226277443
72690049,26350.7392886769
72690051,32782.4143710039
72690060,22442.0826599395
72690063,33520.2747227273
72690064,28822.3324986214
72690065,25068.1598855734
72690067,48490.6477257171
72690070,35222.3481010481
72690071,23063.2253916935
72690078,25657.3328948377
72690080,26481.8748656292
72690083,40906.7797819716
72690085,37724.5584570159
72690086,45570.3080032896
72690089,22084.2098758979
72690091,22066.4108940133
72690092,23365.0803906238
72690096,36250.2021181504
72690101,16591.5149766415
72690102,35664.8782052034
72690104,43053.7825371396
72690108,30685.5400723765
72690116,49799.1236584832
72690120,35783.3481568647
72690122,29249.6690654567
72690124,37049.0825726962
72690125,31535.948170802
72690129,40163.3816692233
72690130,32202.3039167524
72690132,14523.9419273389
72690133,27616.3148036166
72690136,28772.8631345438
72690138,37722.7743998931
72690141,37183.8944208315
72690142,28130.7267033425
72690144,22748.6528785446
72690147,34620.1637192403
72690148,32167.4237834162
72690152,35260.4237042816
72690154,38409.0238969457
72690155,22604.3802307879
72690157,33520.2747227273
72690161,32012.1662708506
72690163,37067.6288404919
72690165,30146.9897866194
72690166,26423.0776412726
72690167,31811.0184990471
72690168,29891.6751601758
72690171,46018.7566054689
72690173,37129.5107742142
72690180,35629.1902208025
72690181,21596.6423549306
72690183,28478.1362725103
72690184,21803.5912499749
72690185,9335.40683711652
72690191,24546.4532956257
72690193,26841.6571943163
72690194,33052.4200371995
72690196,37820.5872404625
72690200,19588.6507828947
72690209,35151.7643536096
72690232,23395.8636574332
72690233,33442.1183307535
72690241,24816.4452920439
72690242,41585.9865299864
72690243,30771.491886141
72690245,36033.4360853601
72690246,32083.3590980525
72690247,30839.2280995172
72690248,44977.2271993279
72690251,32126.2752017231
72690253,44383.249022985
72690254,27156.3256046527
72690255,32442.3575016478
72690256,18221.8751135876
72690257,30619.962030982
72690258,31309.9841355485
72690261,20216.0423911807
72690264,27914.5499410655
72690266,30296.1905502458
72690270,31532.6487434106
72690272,30665.7468269417
72690273,40299.9812511999
72690274,16856.0083196091
72690276,47261.0170960467
72690279,30567.0232855792
72690282,30627.6685961153
72690287,39173.0983742492
72690289,33683.9104537352
72690293,28429.3837959823
72690295,33155.4296615032
72690302,24947.3438140662
72690304,36264.5879776863
72690305,27031.7426072209
72690306,28702.1517875978
72690312,23516.7602516701
72690314,27868.8738870125
72690315,48738.981925632
72690317,27469.1998015683
72690319,22613.1997558772
72690322,24217.6960508935
72690323,25547.8481602382
72690324,40979.1723251957
72690327,28451.8689316385
72690329,32066.4804069984
72690331,25146.3179815412
72690334,42000.7587202675
72690335,41458.2072375211
72690336,27282.0108173777
72690338,30901.889649398
72690339,33002.2831108521
72690340,31125.6335870489
72690342,32662.4819501146
72690343,23248.4686714542
72690353,21222.9123895562
72690355,16001.5434540822
72690359,33901.9220919169
72690360,40819.0934343933
72690362,31341.312272895
72690366,33147.2344970954
72690370,45315.3893692251
72690373,27613.2800919258
72690375,37399.2219158315
72690378,26782.755074577
72690379,29739.7667723011
72690386,22360.2815668799
72690389,40846.6759355741
72690391,28437.3467736835
72690393,26967.9124269134
72690399,39510.6464555888
72690404,35074.7089002777
72690412,38634.2097275793
72690413,25325.0718756793
72690414,26389.0379519982
72690416,36353.4975417398
72690419,19813.6737046002
72690426,32061.0972394564
72690427,30686.1722491897
72690432,29838.614632045
72690433,22703.402929528
72690435,28438.2974387538
72690436,20001.2776380618
72690438,33257.8942365385
72690442,32288.4890949373
72690443,29572.4969206996
72690445,41048.3729653367
72690446,28758.8709863126
72690447,29811.4109606225
72690448,39109.3038402567
72690451,28543.2849742315
72690452,30097.5606151539
72690453,38298.151764012
72690456,38038.6387558455
72690457,32934.029110255
72690465,22822.4555379155
72690473,31664.0715538858
72690474,26111.5889174975
72690480,29890.3702739675
72690482,27933.4893776748
72690484,27634.9893565153
72690485,12192.3017494517
72690486,30564.5923343433
72690492,15598.1082979887
72690493,32950.3185195188
72690494,11412.8916449239
72690495,25823.1267420288
72690497,35646.0595890451
72690499,37468.2652034818
72690501,29763.4990119029
72690508,28532.8093971527
72690513,31002.2606730104
72690514,24799.2074616489
72690515,26133.2986892439
72690516,29972.4524356981
72690517,30508.9973339393
72690520,37812.5970590104
72690521,28757.9270189123
72690522,33146.1563115082
72690533,27701.484624629
72690534,28009.1203477347
72690535,32875.4721151833
72690536,27976.0794689012
72690537,33852.144436933
72690539,33662.7154198217
72690542,16262.2024178986
72690544,22888.8153101013
72690546,31453.008204693
72690548,29743.8652875705
72690549,28095.172913349
72690550,37060.2759016335
72690553,20535.1454490121
72690554,27995.8918499879
72690556,31137.3877744888
72690558,35968.2053370851
72690559,32675.7612850788
72690564,31437.1520360805
72690568,30724.5747280726
72690569,15870.5215265999
72690573,26756.6938722774
72690575,27186.3688851208
72690576,32080.0185739241
72690579,28111.4223276214
